"","Connective","SENT_ID","chi_surp","OOV","seq_len","TARGET_WORD","freq","chi_surp_llama2Chinese7B","OOV_llama2Chinese7B","seq_len_llama2Chinese7B","Plausibility","Z_Surp","Z_Surp_llama"
"938","ConnectiveE",38,5.91,1,39,"被捕",4.62,9.62,1,27,"Plausible",-0.61555161939249,0.529340867521247
"939","ConnectiveE",39,7.78,1,41,"生气",4.64,6.51,0,25,"Implausible",-0.220386052086964,-0.112822750664275
"940","ConnectiveN",40,5.55,1,38,"倒地",3.66,0.32,1,29,"Plausible",-0.691626274060933,-1.39095548267983
"941","ConnectiveN",41,7.96,1,38,"孤独",4.37,7.38,0,26,"Implausible",-0.182348724752742,0.0668178756448581
"942","ConnectiveE",42,16.01,1,40,"注销",3.83,18.54,0,23,"Plausible",1.51876508102773,2.37117349588615
"943","ConnectiveE",43,5.11,1,40,"取消",5.05,3.19,0,27,"Implausible",-0.784606407544586,-0.798347899338208
"944","ConnectiveN",44,0,1,37,"蜡烛",4.17,0,1,22,"Plausible",-1.8644438668661,-1.45703019580503
"945","ConnectiveN",45,13.49,1,37,"庆祝",4.68,11.74,0,27,"Implausible",0.986242498348626,0.967085841975686
"946","ConnectiveE",46,10.6,1,40,"开心",4.96,4.19,0,29,"Plausible",0.375532076149177,-0.591864420821963
"947","ConnectiveE",47,15.8,0,40,"累",4.5,13.38,0,27,"Implausible",1.4743881991378,1.30571874674233
"948","ConnectiveN",48,11.14,0,37,"慌",3.81,11.08,0,24,"Plausible",0.489644058151842,0.830806746154965
"949","ConnectiveN",49,7.32,1,39,"紧张",4.94,8.05,0,25,"Implausible",-0.317592555274419,0.205161806250742
"950","ConnectiveE",50,17.95,1,40,"罢工",4.42,1.99,0,24,"Plausible",1.92872294229656,-1.0461280735577
"951","ConnectiveE",51,13.41,1,40,"骄傲",4.55,10.53,0,25,"Implausible",0.969337019533416,0.71724083297103
"952","ConnectiveN",52,8.17,1,37,"感染",4.66,3.8,0,27,"Plausible",-0.137971842862817,-0.672392977443299
"953","ConnectiveN",53,8.45,1,38,"拒绝",5.09,6.64,0,25,"Implausible",-0.0788026670095832,-0.0859798984571632
"954","ConnectiveE",54,14.56,0,41,"酸",4.24,15.55,0,28,"Plausible",1.21235327750206,1.75378789512258
"955","ConnectiveE",55,17.11,0,41,"吓",4.69,0,1,26,"Implausible",1.75121541473686,-1.45703019580503
"956","ConnectiveN",56,9.78,1,37,"赶出",3.54,0.32,1,27,"Plausible",0.202250918293277,-1.39095548267983
"957","ConnectiveN",57,17.93,1,38,"喝倒彩",2.12,16.21,1,23,"Implausible",1.92449657259276,1.8900669909433
"958","ConnectiveE",58,9.48,1,39,"拘留",4.21,5.94,0,24,"Plausible",0.138855372736241,-0.230518333418535
"959","ConnectiveE",59,6.51,0,41,"好",6.24,0,1,28,"Implausible",-0.488760528278417,-1.45703019580503
"960","ConnectiveN",60,2.92,0,38,"脏",4.05,0.41,0,30,"Plausible",-1.24739389011095,-1.37237196961337
"961","ConnectiveN",61,8.74,1,39,"解雇",4.06,7.97,1,26,"Implausible",-0.0175203063044479,0.188643127969443
"962","ConnectiveE",62,8.88,0,39,"火",4.65,9.9,0,25,"Plausible",0.0120642816221691,0.587156241505796
"963","ConnectiveE",63,0,1,39,"苍老",3.33,0.32,1,25,"Implausible",-1.8644438668661,-1.39095548267983
"964","ConnectiveN",64,5.31,1,38,"不满意",3.74,5.54,0,27,"Plausible",-0.742342710506562,-0.313111724825033
"965","ConnectiveN",65,14.97,1,38,"紧张",4.94,18.34,0,26,"Implausible",1.29899385643,2.3298768001829
"966","ConnectiveE",66,14.99,1,41,"肌肉发达",3.2,8.63,1,28,"Plausible",1.30322022613381,0.324922223790165
"967","ConnectiveE",67,11.77,1,38,"流血",4.07,7.74,0,26,"Implausible",0.622774703821618,0.141151927910706
"968","ConnectiveN",68,9.13,1,38,"气喘",3.09,2.83,1,27,"Plausible",0.0648939029196993,-0.872681951604057
"969","ConnectiveN",69,6.54,0,37,"赢",5,0,1,23,"Implausible",-0.482420973722714,-1.45703019580503
"970","ConnectiveE",70,5.42,1,39,"获释",3.88,8.67,1,27,"Plausible",-0.719097677135649,0.333181562930814
"971","ConnectiveE",71,6.44,0,40,"吐",4.41,6.73,0,28,"Implausible",-0.503552822241726,-0.067396385390701
"972","ConnectiveN",72,15.08,1,37,"精力充沛",2.4,11,1,24,"Plausible",1.32223888980092,0.814288067873665
"973","ConnectiveN",73,7.59,0,37,"冷",4.63,8.66,0,29,"Implausible",-0.260536564273087,0.331116728145652
"974","ConnectiveE",74,4.73,1,41,"不舒服",3.56,0.94,0,26,"Plausible",-0.864907431916832,-1.26293572599976
"975","ConnectiveE",75,8.71,1,39,"小费",3.34,6.94,1,26,"Implausible",-0.0238598608601514,-0.0240348549022896
"976","ConnectiveN",76,10.87,1,37,"兴奋",4.7,15.71,0,24,"Plausible",0.432588067150509,1.78682525168518
"977","ConnectiveN",77,8.55,1,37,"迟到",4.08,0.32,1,25,"Implausible",-0.0576708184905708,-1.39095548267983
"978","ConnectiveE",78,13.96,1,41,"失业",4.63,17.25,0,27,"Plausible",1.08556218638798,2.1048098086002
"979","ConnectiveE",79,11.78,1,39,"炸薯条",2.38,13.24,1,26,"Implausible",0.624887888673519,1.27681105975005
"980","ConnectiveN",80,14.16,1,39,"缩水",3.73,11.36,0,28,"Plausible",1.12782588342601,0.888622120139513
"981","ConnectiveN",81,13.19,1,38,"煮过头",2.67,12.69,1,27,"Implausible",0.922846952791589,1.16324514656612
"982","ConnectiveE",82,16.9,1,41,"漂亮",5.02,15.41,0,29,"Plausible",1.70683853284694,1.72488020813031
"984","ConnectiveN",84,12.97,1,38,"接受",5.47,5.94,0,24,"Plausible",0.876356886049763,-0.230518333418535
"985","ConnectiveN",85,7.47,1,38,"无聊",4.42,8.4,0,24,"Implausible",-0.285894782495901,0.277431023731428
"986","ConnectiveE",86,1.76,0,39,"甜",4.25,3.79,0,28,"Plausible",-1.49252333293149,-0.674457812228461
"987","ConnectiveE",87,13.81,0,41,"淹",3.4,12.22,0,32,"Implausible",1.05386441360946,1.06619791166348
"988","ConnectiveN",88,18.54,1,38,"更清晰",3.41,6.8,1,26,"Plausible",2.05340084855874,-0.052942541894564
"990","ConnectiveE",90,10.88,1,39,"留校",3.18,11.25,1,23,"Plausible",0.434701252002411,0.865908937502726
"991","ConnectiveH",91,8.74,1,40,"释放",4.78,11.93,0,28,"Implausible",-0.0175203063044479,1.00631770289377
"993","ConnectiveN",93,5.68,1,38,"管教",3.41,0.5,1,25,"Implausible",-0.664154870986218,-1.35378845654691
"994","ConnectiveH",94,6.02,1,37,"晒伤",3.22,0.28,1,26,"Plausible",-0.592306586021577,-1.39921482182048
"995","ConnectiveH",95,5.35,0,37,"死",5.59,0,1,24,"Implausible",-0.733889971098957,-1.45703019580503
"996","ConnectiveN",96,1.65,1,37,"不清楚",4.15,2.94,0,23,"Plausible",-1.5157683663024,-0.84996876896727
"997","ConnectiveN",97,4.72,1,38,"袭击",4.75,3.55,0,25,"Implausible",-0.867020616768734,-0.72401384707236
"999","ConnectiveH",99,6.61,1,37,"沮丧",4.11,7.74,0,23,"Implausible",-0.467628679759405,0.141151927910706
"1000","ConnectiveN",100,12.77,0,39,"辞",3.96,15.29,0,26,"Plausible",0.834093189011739,1.70010219070836
"1001","ConnectiveN",101,0,1,37,"烧",4.46,0,1,24,"Implausible",-1.8644438668661,-1.45703019580503
"1002","ConnectiveH",102,8.15,1,38,"投诉",4.54,9,0,26,"Plausible",-0.142198212566619,0.401321110841175
"1003","ConnectiveH",103,11.96,1,38,"不安全",4.58,6.83,1,26,"Implausible",0.662925216007741,-0.0467480375390766
"1004","ConnectiveN",104,1.04,1,39,"通过",5.8,1.02,0,27,"Plausible",-1.64467264226838,-1.24641704771846
"1005","ConnectiveN",105,9.61,1,38,"前面的",3.72,7.61,1,25,"Implausible",0.166326775810957,0.114309075703595
"1006","ConnectiveH",106,5.58,1,39,"拦住",3.82,3.57,1,27,"Plausible",-0.68528671950523,-0.719884177502035
"1007","ConnectiveH",107,9.16,0,38,"皱",3.31,12.6,0,28,"Implausible",0.0712334574754028,1.14466163349966
"1008","ConnectiveN",108,13.02,1,38,"筋疲力尽",3.03,10.03,1,26,"Plausible",0.886922810309269,0.613999093712907
"1009","ConnectiveN",109,6.21,1,37,"骑车",3.58,3.28,0,23,"Implausible",-0.552156073835454,-0.779764386271746
"1010","ConnectiveH",110,3.3,1,38,"墨镜",3.48,1.87,0,24,"Plausible",-1.16709286573871,-1.07090609097965
"1011","ConnectiveH",111,1.69,1,37,"淹没",3.92,0.32,1,26,"Implausible",-1.5073156268948,-1.39095548267983
"1012","ConnectiveN",112,8.24,1,36,"拥堵",3.27,9.08,0,25,"Plausible",-0.123179548899508,0.417839789122475
"1013","ConnectiveN",113,6.98,1,37,"撤离",4.25,6.84,0,25,"Implausible",-0.389440840239061,-0.0446832027539142
"1014","ConnectiveH",114,9.29,0,38,"撞",4.54,9.86,0,25,"Plausible",0.0987048605501183,0.578896902365146
"1015","ConnectiveH",115,12.87,1,37,"咳嗽",3.92,11.7,0,29,"Implausible",0.855225037530751,0.958826502835036
"1016","ConnectiveN",116,7.25,1,37,"抱怨",4.4,1.8,0,24,"Plausible",-0.332384849237728,-1.08535993447579
"1017","ConnectiveN",117,5.57,1,39,"住院",4.05,7.12,0,27,"Implausible",-0.687399904357131,0.0131321712306345
"1019","ConnectiveH",119,7.63,1,38,"威士忌",3.36,6.19,1,28,"Implausible",-0.252083824865482,-0.178897463789473
"1020","ConnectiveN",120,4.25,0,39,"高",5.75,7.72,0,23,"Plausible",-0.96634030480809,0.137022258340381
"1021","ConnectiveN",121,19.18,1,37,"莫西干头",1.08,12.43,1,28,"Implausible",2.18864467908041,1.1095594421519
"1022","ConnectiveH",122,13.75,1,39,"鼻青脸肿",0.46,12.51,1,32,"Plausible",1.04118530449806,1.1260781204332
"1023","ConnectiveH",123,16.51,1,38,"三明治",3.59,10.63,1,26,"Implausible",1.62442432362279,0.737889180822655
"1024","ConnectiveN",124,0.6,0,38,"高",5.75,0,1,24,"Plausible",-1.73765277575203,-1.45703019580503
"1025","ConnectiveN",125,2.69,0,39,"割",4.13,1.97,0,24,"Implausible",-1.29599714170468,-1.05025774312803
"1026","ConnectiveH",126,8.52,1,38,"迷路",3.77,5.7,1,24,"Plausible",-0.0640103730462746,-0.280074368262433
"1027","ConnectiveH",127,16.83,1,38,"否决",4.04,9.49,1,24,"Implausible",1.69204623888363,0.502498015314135
"1028","ConnectiveN",128,5.94,1,38,"加入",5.34,4.05,0,25,"Plausible",-0.609212064836786,-0.620772107814238
"1029","ConnectiveN",129,9.64,1,37,"开车",4.57,9.87,0,26,"Implausible",0.172666330366661,0.580961737150308
"1030","ConnectiveH",130,21,1,40,"欢欣鼓舞",3.04,14.12,1,27,"Plausible",2.57324432212643,1.45851652084435
"1031","ConnectiveH",131,1.08,0,38,"吓",4.69,1.64,0,23,"Implausible",-1.63621990286077,-1.11839729103839
"1032","ConnectiveN",132,11.26,0,36,"饿",4.58,10.38,0,26,"Plausible",0.515002276374656,0.686268311193593
"1033","ConnectiveN",133,11.3,1,37,"专业",5.45,15.3,0,23,"Implausible",0.523455015782261,1.70216702549352
"1034","ConnectiveH",134,7.07,1,38,"退还",3.6,6.83,1,28,"Plausible",-0.37042217657195,-0.0467480375390766
"1035","ConnectiveH",135,6.47,1,38,"平静",4.34,5.42,0,25,"Implausible",-0.497213267686022,-0.337889742246982
"1036","ConnectiveN",136,2.29,1,39,"停课",3.52,0.58,1,27,"Plausible",-1.38052453578073,-1.33726977826561
"1037","ConnectiveN",137,8.88,1,37,"高兴",5,7.72,0,30,"Implausible",0.0120642816221691,0.137022258340381
"1038","ConnectiveH",138,7.77,1,38,"定罪",3.95,5.74,1,29,"Plausible",-0.222499236938865,-0.271815029121784
"1039","ConnectiveH",139,15.15,1,38,"富有",4.47,0.32,1,27,"Implausible",1.33703118376423,-1.39095548267983
"1040","ConnectiveN",140,4.3,1,35,"找出",4.27,0.32,1,21,"Plausible",-0.955774380548584,-1.39095548267983
"1041","ConnectiveN",141,3.85,0,37,"红",4.95,1.32,0,23,"Implausible",-1.05086769888414,-1.18447200416359
"1042","ConnectiveH",142,5.22,1,38,"酸痛",3.31,2.14,0,25,"Plausible",-0.761361374173673,-1.01515555178027
"1043","ConnectiveH",143,0,1,38,"户外",4.01,0.32,1,27,"Implausible",-1.8644438668661,-1.39095548267983
"1044","ConnectiveN",144,6.35,1,40,"退还",3.6,10.01,1,30,"Plausible",-0.522571485908837,0.609869424142582
"1045","ConnectiveN",145,9.6,1,38,"安全",5.61,12.74,0,26,"Implausible",0.164213590959056,1.17356932049193
"1046","ConnectiveH",146,9.48,1,38,"取消",5.05,6.04,0,24,"Plausible",0.138855372736241,-0.20986998556691
"1047","ConnectiveH",147,5.78,1,38,"担心",5.16,4.86,0,21,"Implausible",-0.643023022467205,-0.453520490216079
"1048","ConnectiveN",148,7.43,1,37,"车辆",4.74,8.79,0,24,"Plausible",-0.294347521903506,0.357959580352763
"1049","ConnectiveN",149,5.6,1,38,"失败",5.11,9.75,0,26,"Implausible",-0.681060349801427,0.556183719728359
"1050","ConnectiveH",150,3.37,1,40,"独一无二",3.88,4.4,1,27,"Plausible",-1.1523005717754,-0.548502890333552
"1051","ConnectiveH",151,5.33,1,37,"新闻",5.58,3.15,0,23,"Implausible",-0.73811634080276,-0.806607238478858
"1052","ConnectiveN",152,4.09,1,38,"睡",4.96,4.98,0,25,"Plausible",-1.00015126243851,-0.42874247279413
"1053","ConnectiveN",153,5.82,1,38,"容易",5.25,0,1,23,"Implausible",-0.634570283059601,-1.45703019580503
"1054","ConnectiveH",154,5.86,1,38,"绑架",4.52,2.56,0,23,"Plausible",-0.626117543651996,-0.928432490803443
"1055","ConnectiveH",155,6.24,0,38,"烧",4.46,4.74,0,22,"Implausible",-0.54581651927975,-0.478298507638029
"1056","ConnectiveN",156,16.66,1,38,"不走运",2.61,8.7,1,28,"Plausible",1.65612209640131,0.339376067286301
"1057","ConnectiveN",157,10.07,1,37,"牡蛎",3.18,10.03,1,27,"Implausible",0.263533278998413,0.613999093712907
"1058","ConnectiveH",158,19.41,0,37,"迟",4.31,15.3,0,26,"Plausible",2.23724793067414,1.70216702549352
"1059","ConnectiveH",159,6.67,0,37,"瘦",4.16,9.84,0,27,"Implausible",-0.454949570647998,0.574767232794821
"1060","ConnectiveN",160,6.72,1,38,"接受",5.47,0,1,24,"Plausible",-0.444383646388492,-1.45703019580503
"1061","ConnectiveN",161,13.57,1,38,"专业",5.45,16.28,0,25,"Implausible",1.00314797716384,1.90452083443944
"1062","ConnectiveH",162,9.9,1,37,"舒服",4.56,13.2,0,21,"Plausible",0.227609136516092,1.2685517206094
"1063","ConnectiveH",163,7.44,0,38,"摔",4.2,5.64,0,32,"Implausible",-0.292234337051605,-0.292463376973408
"1064","ConnectiveN",164,0,1,43,"昂贵",4.08,0.32,1,29,"Plausible",-1.8644438668661,-1.39095548267983
"1065","ConnectiveN",165,10.48,1,38,"高兴",5,8.82,0,23,"Implausible",0.350173857926362,0.364154084708251
"1066","ConnectiveH",166,4.53,1,37,"成功",5.48,1.3,0,23,"Plausible",-0.907171128954856,-1.18860167373391
"1067","ConnectiveH",167,5.21,1,38,"批评",5.05,5.26,0,24,"Implausible",-0.763474559025574,-0.370927098809581
"1068","ConnectiveN",168,14.84,1,37,"斜坡",3.31,10.12,1,25,"Plausible",1.27152245335529,0.632582606779369
"1069","ConnectiveN",169,7.01,0,37,"乱",4.86,4.47,0,25,"Implausible",-0.383101285683357,-0.534049046837415
"1070","ConnectiveH",170,4.75,0,37,"输",4.76,6.8,0,23,"Plausible",-0.86068106221303,-0.052942541894564
"1071","ConnectiveH",171,12.35,1,37,"警察",5.31,13.41,0,26,"Implausible",0.745339425231888,1.31191325109782
"1072","ConnectiveN",172,8.32,1,37,"停止",5.05,4.83,0,27,"Plausible",-0.106274070084299,-0.459714994571567
"1073","ConnectiveN",173,8.44,1,43,"适合",5.02,9.44,0,25,"Implausible",-0.0809158518614843,0.492173841388323
"1074","ConnectiveH",174,6.55,1,38,"聚会",4.44,8,0,23,"Plausible",-0.480307788870813,0.19483763232493
"1075","ConnectiveH",175,5.49,1,37,"烦人",3.26,4.24,1,26,"Implausible",-0.70430538317234,-0.581540246896151
"1076","ConnectiveN",176,9.26,1,40,"止痛药",3.12,2.59,1,26,"Plausible",0.0923653059944148,-0.922237986447956
"1077","ConnectiveN",177,18.31,1,39,"玫瑰",4.34,9.98,1,25,"Implausible",2.00479759696501,0.603674919787095
"1078","ConnectiveH",178,9,1,38,"画廊",3.84,8.05,1,27,"Plausible",0.0374224998449834,0.205161806250742
"1079","ConnectiveH",179,6.13,1,38,"跑步",3.84,8.1,0,22,"Implausible",-0.569061552650663,0.215485980176554
"1080","ConnectiveN",180,8.18,0,37,"干",5.52,7.78,0,26,"Plausible",-0.135858658010916,0.149411267051356
"1081","ConnectiveE",1,9.23,0,40,"咬",4.45,9.64,0,30,"Plausible",0.0860257514387113,0.533470537091572
"1082","ConnectiveE",2,7.56,1,40,"紧张",4.94,5.3,0,27,"Implausible",-0.266876118828791,-0.362667759668931
"1083","ConnectiveN",3,9.29,1,37,"撞破",3.33,10.64,1,29,"Plausible",0.0987048605501183,0.739954015607817
"1084","ConnectiveN",4,10.92,1,39,"雨伞",3.78,13.64,1,28,"Implausible",0.443153991410015,1.35940445115655
"1085","ConnectiveE",5,8.3,0,41,"饿",4.58,9.17,0,28,"Plausible",-0.110500439788101,0.436423302188937
"1086","ConnectiveE",6,13.9,1,40,"改善",5.05,8.64,0,24,"Implausible",1.07288307727658,0.326987058575327
"1087","ConnectiveN",7,7.96,1,36,"受伤",4.95,8.88,0,24,"Plausible",-0.182348724752742,0.376543093419226
"1088","ConnectiveN",8,13.45,1,37,"庆祝",4.68,11.37,0,24,"Implausible",0.977789758941021,0.890686954924676
"1089","ConnectiveE",9,11.53,1,40,"枯萎",3.22,9.61,1,26,"Plausible",0.572058267375989,0.527276032736084
"1090","ConnectiveE",10,10.33,1,42,"掌声",3.97,0.3,0,29,"Implausible",0.318476085147844,-1.39508515225016
"1091","ConnectiveN",11,8.31,0,37,"哭",4.84,9,0,25,"Plausible",-0.1083872549362,0.401321110841175
"1092","ConnectiveN",12,7.51,1,38,"难过",4.61,11.05,0,23,"Implausible",-0.277442043088297,0.824612241799478
"1093","ConnectiveE",13,6.37,1,41,"监禁",4.21,6.59,1,25,"Plausible",-0.518345116205034,-0.0963040723829754
"1094","ConnectiveE",14,14.03,0,41,"穷",4.34,14.55,0,29,"Implausible",1.10035448035129,1.54730441660633
"1095","ConnectiveN",15,9.14,1,38,"开心",4.96,8.78,0,24,"Plausible",0.0670070877716004,0.355894745567601
"1096","ConnectiveN",16,10.83,0,39,"痒",3.86,10.39,0,29,"Implausible",0.424135327742904,0.688333145978756
"1097","ConnectiveE",17,9.64,0,40,"签",4.48,8.48,0,24,"Plausible",0.172666330366661,0.293949702012728
"1098","ConnectiveE",18,12.09,0,39,"脏",4.05,9.9,0,27,"Implausible",0.690396619082457,0.587156241505796
"1099","ConnectiveN",19,9.54,0,42,"周",4.99,5.7,0,33,"Plausible",0.151534481847648,-0.280074368262433
"1100","ConnectiveN",20,8.41,0,37,"瘦",4.16,10.21,0,24,"Implausible",-0.0872554064171878,0.651166119845832
"1101","ConnectiveE",21,7.68,0,41,"抓",5.18,7.26,0,30,"Plausible",-0.241517900605976,0.0420398582229087
"1102","ConnectiveE",22,12.13,0,41,"绊",3.38,5.12,0,28,"Implausible",0.698849358490062,-0.399834785801856
"1103","ConnectiveN",23,7.76,1,39,"减少",5.17,4.35,0,22,"Plausible",-0.224612421790766,-0.558827064259364
"1104","ConnectiveN",24,7.49,1,38,"担心",5.16,5.67,0,25,"Implausible",-0.281668412792099,-0.286268872617921
"1105","ConnectiveE",25,4.77,1,41,"结束",5.39,0,1,25,"Plausible",-0.856454692509228,-1.45703019580503
"1106","ConnectiveE",26,4.37,1,41,"倒闭",4.09,5.7,0,25,"Implausible",-0.940982086585276,-0.280074368262433
"1107","ConnectiveN",27,4.27,0,38,"扔",4.4,4.91,0,27,"Plausible",-0.962113935104288,-0.443196316290267
"1108","ConnectiveN",28,11.44,1,38,"拒绝",5.09,0,1,25,"Implausible",0.553039603708878,-1.45703019580503
"1109","ConnectiveE",29,8.96,1,40,"喝彩",3.36,6.08,1,28,"Plausible",0.0289697604373788,-0.20161064642626
"1110","ConnectiveE",30,5.85,0,40,"戳",4.03,7.45,0,30,"Implausible",-0.628230728503897,0.0812717191409953
"1111","ConnectiveN",31,7.72,1,37,"杂草",3.53,1.89,1,24,"Plausible",-0.233065161198371,-1.06677642140933
"1112","ConnectiveN",32,9.71,1,38,"失望",4.69,7.87,0,23,"Implausible",0.187458624329969,0.167994780117818
"1113","ConnectiveE",33,0,1,40,"负面",4.36,0,1,25,"Plausible",-1.8644438668661,-1.45703019580503
"1115","ConnectiveN",35,12.86,1,39,"训斥",3.1,9.1,1,28,"Plausible",0.853111852678849,0.4219694586928
"1116","ConnectiveN",36,10.41,1,40,"升职",3.4,14.77,0,23,"Implausible",0.335381563963054,1.59273078187991
"1117","ConnectiveE",37,13.39,1,40,"宿醉",2.48,14.96,1,27,"Plausible",0.965110649829614,1.631962642798
"1118","ConnectiveE",38,5.84,1,39,"被捕",4.62,13.18,1,27,"Implausible",-0.630343913355798,1.26442205103908
"1119","ConnectiveN",39,7.43,1,39,"生气",4.64,7.84,0,26,"Plausible",-0.294347521903506,0.161800275762331
"1120","ConnectiveN",40,5.49,1,38,"倒地",3.66,0.32,1,29,"Implausible",-0.70430538317234,-1.39095548267983
"1121","ConnectiveE",41,5.37,1,42,"孤独",4.37,7.52,0,28,"Plausible",-0.729663601395155,0.0957255626371324
"1122","ConnectiveE",42,15.8,1,40,"注销",3.83,19.67,0,24,"Implausible",1.4743881991378,2.60449982660951
"1123","ConnectiveN",43,8.13,1,37,"取消",5.05,0.5,0,28,"Plausible",-0.146424582270421,-1.35378845654691
"1124","ConnectiveN",44,0,1,38,"蜡烛",4.17,0,1,22,"Implausible",-1.8644438668661,-1.45703019580503
"1125","ConnectiveE",45,17.8,1,39,"庆祝",4.68,16.7,0,29,"Plausible",1.89702516951805,1.99124389541626
"1126","ConnectiveE",46,10.6,1,40,"开心",4.96,4.19,0,29,"Implausible",0.375532076149177,-0.591864420821963
"1127","ConnectiveN",47,16.76,0,39,"累",4.5,15.5,0,29,"Plausible",1.67725394492032,1.74346372119677
"1128","ConnectiveN",48,13.16,0,37,"慌",3.81,12.92,0,24,"Implausible",0.916507398235886,1.21073634662486
"1129","ConnectiveE",49,7.02,1,43,"紧张",4.94,8.15,0,28,"Plausible",-0.380988100831456,0.225810154102367
"1130","ConnectiveE",50,20.02,1,40,"罢工",4.42,2.59,0,24,"Implausible",2.36615220664011,-0.922237986447956
"1131","ConnectiveN",51,12.55,1,39,"骄傲",4.55,7.99,0,24,"Plausible",0.787603122269912,0.192772797539768
"1132","ConnectiveN",52,7.61,1,37,"感染",4.66,4.36,0,25,"Implausible",-0.256310194569284,-0.556762229474202
"1133","ConnectiveE",53,6.39,1,40,"拒绝",5.09,8.42,0,26,"Plausible",-0.514118746501232,0.281560693301753
"1134","ConnectiveE",54,14.21,0,41,"酸",4.24,15.41,0,27,"Implausible",1.13839180768551,1.72488020813031
"1135","ConnectiveN",55,13.94,0,39,"吓",4.69,0,1,24,"Plausible",1.08133581668418,-1.45703019580503
"1136","ConnectiveN",56,10.32,1,37,"赶出",3.54,0.32,1,26,"Implausible",0.316362900295943,-1.39095548267983
"1137","ConnectiveE",57,18.14,1,40,"喝倒彩",2.12,14.2,1,24,"Plausible",1.96887345448269,1.47503519912565
"1138","ConnectiveE",58,9.79,1,40,"拘留",4.21,5.61,0,25,"Implausible",0.204364103145179,-0.298657881328895
"1139","ConnectiveN",59,3.37,0,38,"好",6.24,0,1,27,"Plausible",-1.1523005717754,-1.45703019580503
"1140","ConnectiveN",60,2.55,0,39,"脏",4.05,0.45,0,30,"Implausible",-1.3255817296313,-1.36411263047272
"1141","ConnectiveE",61,8.14,1,42,"解雇",4.06,10.71,1,30,"Plausible",-0.14431139741852,0.754407859103954
"1142","ConnectiveE",62,8.76,0,39,"火",4.65,8.4,0,25,"Implausible",-0.0132939366006456,0.277431023731428
"1143","ConnectiveN",63,7.93,1,37,"苍老",3.33,5.43,1,27,"Plausible",-0.188688279308446,-0.33582490746182
"1144","ConnectiveN",64,8.97,1,37,"不满意",3.74,7.58,0,25,"Implausible",0.0310829452892799,0.108114571348107
"1145","ConnectiveE",65,28.71,1,40,"紧张",4.94,14.79,0,27,"Plausible",4.20250984294226,1.59686045145023
"1146","ConnectiveE",66,17.98,1,41,"肌肉发达",3.2,7.54,1,28,"Implausible",1.93506249685227,0.0998552322074574
"1147","ConnectiveN",67,11.43,1,38,"流血",4.07,7.59,0,28,"Plausible",0.550926418856977,0.11017940613327
"1148","ConnectiveN",68,9.13,1,38,"气喘",3.09,2.7,1,26,"Implausible",0.0648939029196993,-0.899524803811169
"1149","ConnectiveE",69,4.39,0,39,"赢",5,0,1,23,"Plausible",-0.936755716881474,-1.45703019580503
"1150","ConnectiveE",70,5,1,39,"获释",3.88,8.24,1,28,"Implausible",-0.8078514409155,0.244393667168829
"1151","ConnectiveN",71,5.22,0,38,"吐",4.41,1.98,0,27,"Plausible",-0.761361374173673,-1.04819290834286
"1152","ConnectiveN",72,14.53,1,37,"精力充沛",2.4,11.89,1,24,"Implausible",1.20601372294635,0.998058363753123
"1153","ConnectiveE",73,0.12,1,40,"冷",4.63,9.48,0,29,"Plausible",-1.83908564864329,0.500433180528973
"1154","ConnectiveE",74,4.73,1,41,"不舒服",3.56,0.94,0,26,"Implausible",-0.864907431916832,-1.26293572599976
"1155","ConnectiveN",75,9.3,1,37,"小费",3.34,7.37,1,25,"Plausible",0.10081804540202,0.0647530408596957
"1156","ConnectiveN",76,10.87,1,37,"兴奋",4.7,15.71,0,24,"Implausible",0.432588067150509,1.78682525168518
"1157","ConnectiveE",77,9.11,1,40,"迟到",4.08,0.32,1,26,"Plausible",0.0606675332158966,-1.39095548267983
"1158","ConnectiveE",78,13.31,1,41,"失业",4.63,17.36,0,26,"Implausible",0.948205171014404,2.12752299123698
"1159","ConnectiveN",79,11.77,1,37,"炸薯条",2.38,11.43,1,25,"Plausible",0.622774703821618,0.90307596363565
"1160","ConnectiveN",80,14.16,1,39,"缩水",3.73,11.36,0,28,"Implausible",1.12782588342601,0.888622120139513
"1161","ConnectiveE",81,16.14,1,40,"煮过头",2.67,15.83,1,27,"Plausible",1.54623648410245,1.81160326910713
"1162","ConnectiveE",82,16.9,1,41,"漂亮",5.02,15.41,0,29,"Implausible",1.70683853284694,1.72488020813031
"1164","ConnectiveN",84,12.89,1,37,"接受",5.47,8.25,0,24,"Implausible",0.859451407234553,0.246458501953991
"1165","ConnectiveE",85,6.91,1,42,"无聊",4.42,5.35,0,27,"Plausible",-0.404233134202369,-0.352343585743119
"1166","ConnectiveE",86,1.16,0,39,"甜",4.25,1.25,0,30,"Implausible",-1.61931442404556,-1.19892584765972
"1167","ConnectiveN",87,8.46,0,39,"淹",3.4,6.27,0,32,"Plausible",-0.0766894821576816,-0.162378785508174
"1168","ConnectiveN",88,18.41,1,38,"更清晰",3.41,6.96,1,27,"Implausible",2.02592944548402,-0.0199051853319648
"1170","ConnectiveE",90,11.14,1,39,"留校",3.18,9.27,1,25,"Implausible",0.489644058151842,0.457071650040561
"1171","ConnectiveN",91,8.75,1,39,"释放",4.78,4.9,0,26,"Plausible",-0.0154071214525468,-0.445261151075429
